--------- beginning of main
02-17 05:31:00.879 21547 21547 W libc    : Access denied finding property "ro.debuggable"
02-17 05:31:00.879 21547 21547 W libc    : Access denied finding property "ro.debuggable"
02-17 05:31:00.879 21547 21547 W libc    : Access denied finding property "ro.debuggable"
02-17 05:31:00.879 21547 21547 D AndroidRuntime: >>>>>> START com.android.internal.os.RuntimeInit uid 10462 <<<<<<
02-17 05:31:00.880 21547 21547 W libc    : Access denied finding property "ro.debuggable"
02-17 05:31:00.882 21547 21547 I AndroidRuntime: Using default boot image
02-17 05:31:00.882 21547 21547 I AndroidRuntime: Leaving lock profiling enabled
02-17 05:31:00.882 21547 21547 W libc    : Access denied finding property "odsign.verification.success"
02-17 05:31:00.882 21547 21547 W libc    : Access denied finding property "ro.debuggable"
02-17 05:31:00.883 21547 21547 W app_process: ART APEX data files are untrusted.
02-17 05:31:00.883 21547 21547 I app_process: Using CollectorTypeCMC GC.
02-17 05:31:00.925 21547 21547 D nativeloader: InitDefaultPublicLibraries for_preload=1: libandroid.so:libaaudio.so:libamidi.so:libbinder_ndk.so:libc.so:libcamera2ndk.so:libdl.so:libEGL.so:libGLESv1_CM.so:libGLESv2.so:libGLESv3.so:libicu.so:libicui18n.so:libicuuc.so:libjnigraphics.so:liblog.so:libmediandk.so:libm.so:libnativehelper.so:libnativewindow.so:libOpenMAXAL.so:libOpenSLES.so:libRS.so:libstdc++.so:libsync.so:libvulkan.so:libwebviewchromium_plat_support.so:libz.so
02-17 05:31:00.931 21547 21547 D nativeloader: Load libicu_jni.so using APEX ns com_android_art for caller /apex/com.android.art/javalib/core-oj.jar: ok
02-17 05:31:00.931 21547 21547 D app_process: u_setTimeZoneFilesDirectory("/apex/com.android.tzdata/etc/tz/versioned/9/icu") succeeded. 
02-17 05:31:00.931 21547 21547 D app_process: I18n APEX ICU file found: /apex/com.android.i18n/etc/icu/icudt76l.dat
02-17 05:31:00.932 21547 21547 D nativeloader: Load libjavacore.so using APEX ns com_android_art for caller /apex/com.android.art/javalib/core-oj.jar: ok
02-17 05:31:00.932 21547 21547 D nativeloader: Load libopenjdk.so using APEX ns com_android_art for caller /apex/com.android.art/javalib/core-oj.jar: ok
02-17 05:31:00.933 21547 21547 I app_process: Priority-to-niceness mapping: 19, 16, 13, 10, 0, -2, -4, -5, -6, -8
02-17 05:31:00.958 21547 21547 W libc    : Access denied finding property "ro.product.name_for_attestation"
02-17 05:31:00.958 21547 21547 W libc    : Access denied finding property "ro.product.device_for_attestation"
02-17 05:31:00.958 21547 21547 W libc    : Access denied finding property "ro.product.manufacturer_for_attestation"
02-17 05:31:00.958 21547 21547 W libc    : Access denied finding property "ro.product.brand_for_attestation"
02-17 05:31:00.958 21547 21547 W libc    : Access denied finding property "ro.product.model_for_attestation"
02-17 05:31:00.958 21547 21547 W libc    : Access denied finding property "ro.debuggable"
02-17 05:31:00.966 21547 21547 D nativeloader: Load libframework-connectivity-tiramisu-jni.so using APEX ns com_android_tethering for caller /apex/com.android.tethering/javalib/framework-connectivity-t.jar: ok
02-17 05:31:00.966 21547 21547 D AndroidRuntime: Calling main entry com.termux.termuxam.Am
02-17 06:22:31.247  7746 30258 W Codec2Client: query -- param skipped: index = 1107298332.
02-17 06:22:31.248  7746 30258 D CCodec  : encoding statistics level = 0
02-17 06:22:31.248  7746 30258 D CCodec  : setup formats input: AMessage(what = 0x00000000) = {
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t bitrate = 96000
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t channel-count = 1
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t max-input-size = 32768
02-17 06:22:31.248  7746 30258 D CCodec  :   string mime = "audio/vorbis"
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t sample-rate = 44100
02-17 06:22:31.248  7746 30258 D CCodec  : }
02-17 06:22:31.248  7746 30258 D CCodec  : setup formats output: AMessage(what = 0x00000000) = {
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t buffer-batch-max-output-size = 0
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t buffer-batch-threshold-output-size = 0
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t channel-count = 1
02-17 06:22:31.248  7746 30258 D CCodec  :   string mime = "audio/raw"
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t sample-rate = 44100
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t channel-mask = 1
02-17 06:22:31.248  7746 30258 D CCodec  :   int32_t android._config-pcm-encoding = 2
02-17 06:22:31.248  7746 30258 D CCodec  : }
02-17 06:22:31.248  7746 30258 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 06:22:31.248  7746 30258 W Codec2Client: query -- param skipped: index = 1342179345.
02-17 06:22:31.248  7746 30258 W Codec2Client: query -- param skipped: index = 2415921170.
02-17 06:22:31.248  7746 30258 D CCodecBufferChannel: [c2.android.vorbis.decoder#422] Created input block pool with allocatorID 16 => poolID 42 - OK (0)
02-17 06:22:31.249  7746 30258 I CCodecBufferChannel: [c2.android.vorbis.decoder#422] Created output block pool with allocatorID 16 => poolID 90 - OK
02-17 06:22:31.249  7746 30258 D CCodecBufferChannel: [c2.android.vorbis.decoder#422] Configured output block pool ids 90 => OK
02-17 06:22:31.259  7746 30258 D CCodecBufferChannel: [c2.android.vorbis.decoder#422] MediaCodec discarded an unknown buffer
02-17 06:22:31.259  7746 30258 D CCodecBufferChannel: [c2.android.vorbis.decoder#422] MediaCodec discarded an unknown buffer
02-17 06:22:31.259  7746 30258 D CCodecBufferChannel: [c2.android.vorbis.decoder#422] MediaCodec discarded an unknown buffer
02-17 06:22:31.260  7746 30258 I hw-BpHwBinder: onLastStrongRef automatically unlinking death recipients
02-17 06:22:31.303  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 06:22:31.303  7746  7746 D ImeBackDispatcher: updateReceivingDispatcher (mQueuedReceive.size=1)
02-17 06:22:31.303  7746  7746 D ImeBackDispatcher: Unregister received callback id=74078809
02-17 06:22:31.303  7746  7746 W ImeBackDispatcher: Ime callback not found. Ignoring unregisterReceivedCallback. callbackId: 74078809 remaining callbacks: 0
02-17 06:22:31.308  7746  7746 D InsetsController: show(ime())
02-17 06:22:31.308  7746  7746 I ImeTracker: com.termux:47e431b3: onCancelled at PHASE_CLIENT_REPORT_REQUESTED_VISIBLE_TYPES
02-17 06:22:31.317  7746  7746 D ImeBackDispatcher: Register received callback id=74078809 priority=0
02-17 06:22:31.317  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@74078809 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@77f162a
02-17 06:22:31.333  7746  7746 I ImeTracker: system_server:168e6959: onShown
02-17 06:22:31.538  7746  7746 I ImeTracker: com.termux:b53d6877: onRequestShow at ORIGIN_CLIENT reason SHOW_SOFT_INPUT fromUser false
02-17 06:22:31.538  7746  7746 D InsetsController: show(ime())
02-17 06:22:31.538  7746  7746 I ImeTracker: com.termux:b53d6877: onCancelled at PHASE_CLIENT_APPLY_ANIMATION
02-17 06:22:36.248  7746  7894 D BufferPoolAccessor2.0: evictor expired: 1, evicted: 0
02-17 06:22:37.249  7746  7894 D BufferPoolAccessor2.0: bufferpool2 0x7b00823578 : 0(0 size) total buffers - 0(0 size) used buffers - 2/7 (recycle/alloc) - 5/24 (fetch/transfer)
02-17 06:22:37.249  7746  7894 D BufferPoolAccessor2.0: evictor expired: 1, evicted: 1
02-17 06:22:57.446  7746  7746 D ImeBackDispatcher: Unregister received callback id=74078809
02-17 06:22:57.446  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 06:22:57.504  7746  7746 D ImeBackDispatcher: Register received callback id=6473871 priority=0
02-17 06:22:57.504  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@6473871 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@3ddce32
02-17 06:22:57.751  7746  7746 I ImeTracker: system_server:864f0c97: onShown
02-17 06:22:58.004  7746  7746 I ImeTracker: system_server:1ad6c8d5: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:23:01.971  7746  7746 I ImeTracker: system_server:ceda7d0a: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:23:59.638  7746  7746 D ImeBackDispatcher: Clear (mImeCallbacks.size=1)
02-17 06:23:59.638  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 06:23:59.648  7746  7746 D ImeBackDispatcher: Unregister received callback id=6473871
02-17 06:23:59.648  7746  7746 W ImeBackDispatcher: Ime callback not found. Ignoring unregisterReceivedCallback. callbackId: 6473871 remaining callbacks: 0
02-17 06:24:00.074  7746  7746 D VRI[TermuxActivity]: visibilityChanged oldVisibility=true newVisibility=false
02-17 06:24:00.486  7746  7746 D ImeBackDispatcher: Clear (mImeCallbacks.size=0)
02-17 06:24:00.486  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 06:24:00.517  7746  7746 I ImeTracker: system_server:870ea99d: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:24:00.531  7746  7746 I ImeTracker: system_server:e8e1819: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:24:00.600  7746  7746 I ImeTracker: system_server:f3f8c71e: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:24:00.746  7746  7746 D ViewRootImpl: Skipping stats log for color mode
02-17 06:24:00.756  7746 30575 D MediaCodecList: codecHandlesFormat: no format, so no extra checks
02-17 06:24:00.756  7746 30577 D CCodec  : allocate(c2.android.vorbis.decoder)
02-17 06:24:00.757  7746 30577 I CCodec  : setting up 'default' as default (vendor) store
02-17 06:24:00.759  7746  7895 D BufferPoolAccessor2.0: bufferpool2 0x7b00823578 : 0(0 size) total buffers - 0(0 size) used buffers - 2/7 (recycle/alloc) - 5/24 (fetch/transfer)
02-17 06:24:00.759  7746  7895 D BufferPoolAccessor2.0: Destruction - bufferpool2 0x7b00823578 cached: 0/0M, 0/0% in use; allocs: 7, 29% recycled; transfers: 24, 79% unfetched
02-17 06:24:00.759  7746 30577 I CCodec  : Created component [c2.android.vorbis.decoder] for [c2.android.vorbis.decoder]
02-17 06:24:00.759  7746 30577 D CCodecConfig: read media type: audio/vorbis
02-17 06:24:00.761  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.max-count.values
02-17 06:24:00.761  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: output.subscribed-indices.values
02-17 06:24:00.761  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: input.buffers.allocator-ids.values
02-17 06:24:00.761  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.allocator-ids.values
02-17 06:24:00.761  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.allocator-ids.values
02-17 06:24:00.762  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.pool-ids.values
02-17 06:24:00.762  7746 30577 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.pool-ids.values
02-17 06:24:00.762  7746 30577 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 06:24:00.762  7746 30577 D CCodecConfig: c2 config diff is Dict {
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 coded.bitrate.value = 64000
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 input.buffers.max-size.value = 32768
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 input.delay.value = 0
02-17 06:24:00.762  7746 30577 D CCodecConfig:   string input.media-type.value = "audio/vorbis"
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 output.large-frame.max-size = 0
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 output.large-frame.threshold-size = 0
02-17 06:24:00.762  7746 30577 D CCodecConfig:   string output.media-type.value = "audio/raw"
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 raw.channel-count.value = 1
02-17 06:24:00.762  7746 30577 D CCodecConfig:   c2::u32 raw.sample-rate.value = 48000
02-17 06:24:00.762  7746 30577 D CCodecConfig: }
02-17 06:24:00.766  7746 30577 D CCodec  : [c2.android.vorbis.decoder] buffers are bound to CCodec for this session
02-17 06:24:00.766  7746 30577 D CCodecConfig: no c2 equivalents for durationUs
02-17 06:24:00.766  7746 30577 D CCodecConfig: no c2 equivalents for track-id
02-17 06:24:00.766  7746 30577 D CCodecConfig: no c2 equivalents for csd-1
02-17 06:24:00.766  7746 30577 D CCodecConfig: no c2 equivalents for flags
02-17 06:24:00.767  7746 30577 D CCodecConfig: c2 config diff is   c2::u32 coded.bitrate.value = 96000
02-17 06:24:00.767  7746 30577 D CCodecConfig:   c2::u32 raw.sample-rate.value = 44100
02-17 06:24:00.767  7746 30577 W Codec2Client: query -- param skipped: index = 1107298332.
02-17 06:24:00.767  7746 30577 D CCodec  : encoding statistics level = 0
02-17 06:24:00.767  7746 30577 D CCodec  : setup formats input: AMessage(what = 0x00000000) = {
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t bitrate = 96000
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t channel-count = 1
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t max-input-size = 32768
02-17 06:24:00.767  7746 30577 D CCodec  :   string mime = "audio/vorbis"
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t sample-rate = 44100
02-17 06:24:00.767  7746 30577 D CCodec  : }
02-17 06:24:00.767  7746 30577 D CCodec  : setup formats output: AMessage(what = 0x00000000) = {
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t buffer-batch-max-output-size = 0
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t buffer-batch-threshold-output-size = 0
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t channel-count = 1
02-17 06:24:00.767  7746 30577 D CCodec  :   string mime = "audio/raw"
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t sample-rate = 44100
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t channel-mask = 1
02-17 06:24:00.767  7746 30577 D CCodec  :   int32_t android._config-pcm-encoding = 2
02-17 06:24:00.767  7746 30577 D CCodec  : }
02-17 06:24:00.767  7746 30577 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 06:24:00.767  7746 30577 W Codec2Client: query -- param skipped: index = 1342179345.
02-17 06:24:00.767  7746 30577 W Codec2Client: query -- param skipped: index = 2415921170.
02-17 06:24:00.768  7746 30577 D CCodecBufferChannel: [c2.android.vorbis.decoder#349] Created input block pool with allocatorID 16 => poolID 43 - OK (0)
02-17 06:24:00.769  7746 30577 I CCodecBufferChannel: [c2.android.vorbis.decoder#349] Created output block pool with allocatorID 16 => poolID 92 - OK
02-17 06:24:00.769  7746 30577 D CCodecBufferChannel: [c2.android.vorbis.decoder#349] Configured output block pool ids 92 => OK
02-17 06:24:00.779  7746 30577 D CCodecBufferChannel: [c2.android.vorbis.decoder#349] MediaCodec discarded an unknown buffer
02-17 06:24:00.779  7746 30577 D CCodecBufferChannel: [c2.android.vorbis.decoder#349] MediaCodec discarded an unknown buffer
02-17 06:24:00.779  7746 30577 D CCodecBufferChannel: [c2.android.vorbis.decoder#349] MediaCodec discarded an unknown buffer
02-17 06:24:00.779  7746 30577 I hw-BpHwBinder: onLastStrongRef automatically unlinking death recipients
02-17 06:24:00.981  7746  7746 I ImeTracker: system_server:d4aa7d9e: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:24:00.984  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 06:24:01.005  7746  7746 D ImeBackDispatcher: Register received callback id=6473871 priority=0
02-17 06:24:01.005  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@6473871 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@b373cd5
02-17 06:24:01.051  7746  7746 I ImeTracker: com.termux:e14f0535: onRequestShow at ORIGIN_CLIENT reason SHOW_SOFT_INPUT fromUser false
02-17 06:24:01.051  7746  7746 D InsetsController: show(ime())
02-17 06:24:01.051  7746  7746 I ImeTracker: com.termux:e14f0535: onCancelled at PHASE_CLIENT_APPLY_ANIMATION
02-17 06:24:05.760  7746  7894 D BufferPoolAccessor2.0: evictor expired: 1, evicted: 0
02-17 06:24:05.994  7746  7746 D ImeBackDispatcher: Unregister received callback id=6473871
02-17 06:24:05.994  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 06:24:06.110  7746  7746 D ImeBackDispatcher: Register received callback id=101620096 priority=0
02-17 06:24:06.110  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): ImeOnBackInvokedCallback@101620096 Callback=android.window.IOnBackInvokedCallback$Stub$Proxy@b42b0c1
02-17 06:24:06.421  7746  7746 I ImeTracker: system_server:756d3352: onShown
02-17 06:24:06.762  7746  7894 D BufferPoolAccessor2.0: bufferpool2 0x7b00851e18 : 0(0 size) total buffers - 0(0 size) used buffers - 2/7 (recycle/alloc) - 5/24 (fetch/transfer)
02-17 06:24:06.762  7746  7894 D BufferPoolAccessor2.0: evictor expired: 1, evicted: 1
02-17 06:24:38.393  7746  7746 I ImeTracker: system_server:40ff6995: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
02-17 06:24:39.728  7746  7746 D ImeBackDispatcher: Clear (mImeCallbacks.size=1)
02-17 06:24:39.728  7746  7746 D WindowOnBackDispatcher: setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@f8337b5
02-17 06:24:39.729  7746  7746 D ImeBackDispatcher: switch root view (mImeCallbacks.size=0)
02-17 06:24:40.047  7746  7746 D VRI[TermuxActivity]: visibilityChanged oldVisibility=true newVisibility=false
02-17 06:24:40.093  7746  7767 W System  : A resource failed to call release. 
02-17 06:24:40.094  7746  7767 W System  : A resource failed to call release. 
02-17 06:24:40.094  7746  7767 W System  : A resource failed to call release. 
02-17 06:24:43.607 30940 30940 W MainThread: type=1400 audit(0.0:162406): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 06:24:43.611 30940 30940 W MainThread: type=1400 audit(0.0:162407): avc:  granted  { execute } for  name="bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 06:24:43.611 30940 30940 W MainThread: type=1400 audit(0.0:162408): avc:  granted  { execute_no_trans } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 06:24:43.663 30940 30940 W bash    : type=1400 audit(0.0:162409): avc:  granted  { execute } for  path="/data/data/com.termux/files/usr/bin/bash" dev="dm-45" ino=103898 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:app_data_file:s0:c206,c257,c512,c768 tclass=file app=com.termux
02-17 06:24:43.667 30940 30940 W bash    : type=1400 audit(0.0:162410): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 06:24:43.667 30940 30940 W bash    : type=1400 audit(0.0:162411): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 06:24:43.692 30940 30940 W audit   : audit_lost=157639 audit_rate_limit=5 audit_backlog_limit=64
02-17 06:24:43.667 30940 30940 W bash    : type=1400 audit(0.0:162412): avc:  denied  { search } for  name="tests" dev="dm-45" ino=113 scontext=u:r:untrusted_app_27:s0:c206,c257,c512,c768 tcontext=u:object_r:shell_test_data_file:s0 tclass=dir permissive=0 app=com.termux
02-17 06:24:43.692 30940 30940 E audit   : rate limit exceeded
02-17 06:24:46.382  7746  7746 D ViewRootImpl: Skipping stats log for color mode
02-17 06:24:46.392  7746 30953 D MediaCodecList: codecHandlesFormat: no format, so no extra checks
02-17 06:24:46.393  7746 30955 D CCodec  : allocate(c2.android.vorbis.decoder)
02-17 06:24:46.397  7746 30955 I CCodec  : setting up 'default' as default (vendor) store
02-17 06:24:46.400  7746  7895 D BufferPoolAccessor2.0: bufferpool2 0x7b00851e18 : 0(0 size) total buffers - 0(0 size) used buffers - 2/7 (recycle/alloc) - 5/24 (fetch/transfer)
02-17 06:24:46.400  7746  7895 D BufferPoolAccessor2.0: Destruction - bufferpool2 0x7b00851e18 cached: 0/0M, 0/0% in use; allocs: 7, 29% recycled; transfers: 24, 79% unfetched
02-17 06:24:46.400  7746 30955 I CCodec  : Created component [c2.android.vorbis.decoder] for [c2.android.vorbis.decoder]
02-17 06:24:46.401  7746 30955 D CCodecConfig: read media type: audio/vorbis
02-17 06:24:46.402  7746 30955 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.max-count.values
02-17 06:24:46.403  7746 30955 D ReflectedParamUpdater: extent() != 1 for single value type: output.subscribed-indices.values
02-17 06:24:46.403  7746 30955 D ReflectedParamUpdater: extent() != 1 for single value type: input.buffers.allocator-ids.values
02-17 06:24:46.403  7746 30955 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.allocator-ids.values
02-17 06:24:46.403  7746 30955 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.allocator-ids.values
02-17 06:24:46.403  7746 30955 D ReflectedParamUpdater: extent() != 1 for single value type: output.buffers.pool-ids.values
02-17 06:24:46.403  7746 30955 D ReflectedParamUpdater: extent() != 1 for single value type: algo.buffers.pool-ids.values
02-17 06:24:46.404  7746 30955 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
02-17 06:24:46.404  7746 30955 D CCodecConfig: c2 config diff is Dict {
02-17 06:24:46.404  7746 30955 D CCodecConfig:   c2::u32 coded.bitrate.value = 64000
02-17 06:24:46.404  7746 30955 D CCodecConfig:   c2::u32 input.buffers.max-size.value = 32768
02-17 06:24:46.404  7746 30955 D CCodecConfig:   c2::u32 input.delay.value = 0
02-17 06:24:46.404  7746 30955 D CCodecConfig:   string input.media-type.value = "audio/vorbis"
02-17 06:24:46.404  7746 30955 D CCodecConfig:   c2::u32 output.large-frame.max-size = 0
02-17 06:24:46.404  7746 30955 D CCodecConfig:   c2::u32 output.large-frame.threshold-size = 0
02-17 06:24:46.404  7746 30955 D CCodecConfig:   string output.media-type.value = "audio/raw"
02-17 06:24:46.404  7746 30955 D CCodecConfig:   c2::u32 raw.channel-count.value = 1
02-17 06:24:46.404  7746 30955 D CCodecConfig:   c2::u32 raw.sample-rate.value = 48000
02-17 06:24:46.404  7746 30955 D CCodecConfig: }
02-17 06:24:46.406  7746 30955 D CCodec  : [c2.android.vorbis.decoder] buffers are bound to CCodec for this session
02-17 06:24:46.406  7746 30955 D CCodecConfig: no c2 equivalents for durationUs
02-17 06:24:46.406  7746 30955 D CCodecConfig: no c2 equivalents for track-id
02-17 06:24:46.406  7746 30955 D CCodecConfig: no c2 equivalents for csd-1
02-17 06:24:46.406  7746 30955 D CCodecConfig: no c2 equivalents for flags
02-17 06:24:46.406  7746 30955 D CCodecConfig: c2 config diff is   c2::u32 coded.bitrate.value = 96000
02-17 06:24:46.406  7746 30955 D CCodecConfig:   c2::u32 raw.sample-rate.value = 44100
02-17 06:24:46.407  7746 30955 W Codec2Client: query -- param skipped: index = 1107298332.
02-17 06:24:46.407  7746 30955 D CCodec  : encoding statistics level = 0
02-17 06:24:46.407  7746 30955 D CCodec  : setup formats input: AMessage(what = 0x00000000) = {
02-17 06:24:46.407  7746 30955 D CCodec  :   int32_t bitrate = 96000
02-17 06:24:46.407  7746 30955 D CCodec  :   int32_t channel-count = 1
02-17 06:24:46.407  7746 30955 D CCodec  :   int32_t max-input-size = 32768
02-17 06:24:46.407  7746 30955 D CCodec  :   string mime = "audio/vorbis"
02-17 06:24:46.407  7746 30955 D CCodec  :   int32_t sample-rate = 44100
02-17 06:24:46.407  7746 30955 D CCodec  : }
02-17 06:24:46.407  7746 30955 D CCodec  : setup formats output: AMessage(what = 0x00000000) = {
02-17 06:24:46.407  7746 30955 D CCodec  :   int32_t buffer-batch-max-output-size = 0
02-17 06:24:46.407  7746 30955 D CCodec  :   int32_t buffer-batch-threshold-output-size = 0
02-17 06:24:46.407  7746 30955 D CCodec  :   int32_t channel-count = 1
02-17 06:24:46.407  7746 30955 D CCodec  :   string mime = "audio/raw"
02-17 06:24:46.407  7746 30955 D CCodec  :   int32_t sample-rate = 44100
02-17 06:24:46.407  7746 30955 D CCodec  :   int32_t channel-mask = 1
02-17 06:24:46.407  7746 30955 D CCodec  :   int32_t android._config-pcm-encoding = 2
02-17 06:24:46.407  7746 30955 D CCodec  : }
02-17 06:24:46.407  7746 30955 I CCodecConfig: query failed after returning 8 values (BAD_INDEX)
